caseid,year,id,age,sex,educ,degree,rincome,gunlaw,gunsales
"20061667",2006,1667,48,2,12,1,0,0,0
"20061668",2006,1668,52,1,12,1,9,1,0
"20061669",2006,1669,52,2,16,3,0,1,3
"20061670",2006,1670,40,2,18,3,12,0,0
"20061671",2006,1671,47,2,16,3,12,1,2
"20061672",2006,1672,64,1,16,3,0,0,5
"20061673",2006,1673,50,2,18,4,12,1,2
"20061674",2006,1674,42,1,16,1,12,2,1
"20061675",2006,1675,64,2,10,0,0,0,1
"20061676",2006,1676,81,1,10,0,0,0,0
"20061677",2006,1677,56,1,11,0,0,2,1
"20061678",2006,1678,79,1,13,1,0,1,0
"20061679",2006,1679,68,2,11,0,10,0,0
"20061680",2006,1680,54,1,12,1,0,0,1
"20061681",2006,1681,77,2,12,0,6,0,0
"20061682",2006,1682,61,2,14,2,12,0,0
"20061683",2006,1683,27,2,14,1,2,2,0
"20061684",2006,1684,76,2,13,2,0,0,2
"20061685",2006,1685,29,2,12,1,10,1,0
"20061686",2006,1686,23,2,12,1,0,1,0
"20061687",2006,1687,47,1,10,0,0,2,5
"20061688",2006,1688,68,2,12,1,0,1,1
"20061689",2006,1689,42,1,12,1,12,1,1
"20061690",2006,1690,43,2,13,1,2,1,1
"20061691",2006,1691,52,2,14,1,13,1,1
"20061692",2006,1692,44,2,11,1,0,1,0
"20061693",2006,1693,56,1,13,1,13,1,0
"20061694",2006,1694,33,1,20,4,12,1,1
"20061695",2006,1695,72,1,0,0,0,1,1
"20061696",2006,1696,82,2,13,1,0,0,0
"20061697",2006,1697,65,2,16,4,12,0,1
"20061698",2006,1698,71,2,12,1,0,1,1
"20061699",2006,1699,32,1,20,4,12,1,0
"20061700",2006,1700,53,2,14,2,12,0,0
"20061701",2006,1701,58,2,20,4,12,1,1
"20061702",2006,1702,56,2,17,3,12,0,0
"20061703",2006,1703,73,2,15,1,0,1,1
"20061704",2006,1704,86,2,14,1,13,2,1
"20061705",2006,1705,19,2,13,1,0,0,0
"20061706",2006,1706,76,1,16,4,0,0,0
"20061707",2006,1707,61,2,15,1,12,2,0
"20061708",2006,1708,56,2,14,2,9,1,0
"20061709",2006,1709,22,2,12,1,11,1,0
"20061710",2006,1710,33,1,8,0,10,0,0
"20061711",2006,1711,60,2,14,2,12,0,0
"20061712",2006,1712,58,2,13,1,13,0,0
"20061713",2006,1713,41,2,16,3,12,0,0
"20061714",2006,1714,29,1,2,0,12,0,0
"20061715",2006,1715,53,2,13,1,0,2,0
"20061716",2006,1716,35,2,9,0,0,0,0
"20061717",2006,1717,66,2,7,0,0,0,0
"20061718",2006,1718,59,2,2,0,0,1,0
"20061719",2006,1719,46,2,12,1,0,0,0
"20061720",2006,1720,30,2,14,1,9,1,0
"20061721",2006,1721,48,1,9,0,11,1,0
"20061722",2006,1722,65,2,12,1,9,0,0
"20061723",2006,1723,24,1,12,1,98,0,0
"20061724",2006,1724,37,2,8,0,98,8,0
"20061725",2006,1725,35,2,2,0,12,1,0
"20061726",2006,1726,33,2,12,1,12,1,0
"20061727",2006,1727,52,1,20,4,12,1,1
"20061728",2006,1728,31,2,13,1,98,8,8
"20061729",2006,1729,45,2,14,1,0,0,0
"20061730",2006,1730,44,2,12,1,12,0,0
"20061731",2006,1731,88,2,12,1,0,1,1
"20061732",2006,1732,35,1,12,1,12,0,0
"20061733",2006,1733,48,2,13,1,6,0,1
"20061734",2006,1734,88,1,11,0,0,8,0
"20061735",2006,1735,58,2,12,1,4,9,0
"20061736",2006,1736,60,1,13,1,0,2,0
"20061737",2006,1737,36,2,14,2,2,1,0
"20061738",2006,1738,58,1,12,1,12,1,2
"20061739",2006,1739,26,2,17,3,12,0,0
"20061740",2006,1740,49,1,16,3,12,0,0
"20061741",2006,1741,41,1,12,1,12,0,0
"20061742",2006,1742,72,2,12,1,0,1,1
"20061743",2006,1743,59,1,14,1,12,0,0
"20061744",2006,1744,67,2,9,0,2,0,0
"20061745",2006,1745,33,1,16,3,12,0,0
"20061746",2006,1746,40,1,11,0,0,1,2
"20061747",2006,1747,49,2,16,3,12,2,0
"20061748",2006,1748,44,2,18,4,12,0,0
"20061749",2006,1749,48,1,16,3,12,1,1
"20061750",2006,1750,44,1,12,1,12,0,0
"20061751",2006,1751,48,1,12,1,12,0,0
"20061752",2006,1752,25,1,16,3,8,0,1
"20061753",2006,1753,42,1,16,3,12,0,0
"20061754",2006,1754,24,1,14,1,12,0,0
"20061755",2006,1755,24,2,16,3,12,1,2
"20061756",2006,1756,31,1,12,1,12,0,0
"20061757",2006,1757,46,2,16,3,13,0,0
"20061758",2006,1758,52,2,13,2,12,1,0
"20061759",2006,1759,42,1,18,4,12,1,0
"20061760",2006,1760,50,2,20,4,12,0,0
"20061761",2006,1761,32,2,12,1,6,0,0
"20061762",2006,1762,48,2,16,3,12,1,1
"20061763",2006,1763,57,2,9,1,0,0,0
"20061764",2006,1764,62,1,14,2,0,0,0
"20061765",2006,1765,66,1,14,1,0,0,0
"20061766",2006,1766,34,1,10,0,0,0,0
"20061767",2006,1767,30,1,18,3,12,2,4
"20061768",2006,1768,27,2,15,1,2,0,0
"20061769",2006,1769,59,1,12,1,10,0,0
"20061770",2006,1770,19,2,11,1,0,0,0
"20061771",2006,1771,23,2,9,1,0,1,3
"20061772",2006,1772,50,1,12,1,0,1,1
"20061773",2006,1773,35,2,12,1,10,2,1
"20061774",2006,1774,44,1,14,2,12,0,0
"20061775",2006,1775,78,1,12,1,0,0,0
"20061776",2006,1776,33,1,12,1,0,1,0
"20061777",2006,1777,21,1,15,1,0,2,0
"20061778",2006,1778,77,1,12,1,0,1,1
"20061779",2006,1779,70,2,12,1,0,1,1
"20061780",2006,1780,69,1,17,4,0,0,1
"20061781",2006,1781,26,2,18,4,12,1,1
"20061782",2006,1782,27,2,11,0,3,0,0
"20061783",2006,1783,24,2,16,3,12,1,2
"20061784",2006,1784,30,2,12,1,2,1,1
"20061785",2006,1785,89,1,6,0,0,2,0
"20061786",2006,1786,37,2,7,0,0,0,1
"20061787",2006,1787,68,2,14,2,0,0,1
"20061788",2006,1788,83,2,12,1,7,0,9
"20061789",2006,1789,61,2,18,4,0,0,1
"20061790",2006,1790,72,2,12,1,12,1,0
"20061791",2006,1791,42,2,14,2,12,1,0
"20061792",2006,1792,53,2,13,1,1,1,1
"20061793",2006,1793,79,1,12,1,0,1,0
"20061794",2006,1794,58,2,19,4,12,1,1
"20061795",2006,1795,36,2,16,3,12,0,0
"20061796",2006,1796,35,2,12,1,0,0,0
"20061797",2006,1797,51,2,14,1,12,1,0
"20061798",2006,1798,56,1,16,3,12,0,0
"20061799",2006,1799,43,1,13,1,12,0,0
"20061800",2006,1800,40,2,12,1,12,0,0
"20061801",2006,1801,82,2,12,1,0,1,0
"20061802",2006,1802,41,2,14,2,12,0,0
"20061803",2006,1803,73,2,12,1,0,0,0
"20061804",2006,1804,42,2,14,1,12,0,0
"20061805",2006,1805,77,2,13,1,4,1,1
"20061806",2006,1806,85,1,12,1,0,0,1
"20061807",2006,1807,23,1,14,2,10,1,1
"20061808",2006,1808,62,2,18,4,12,0,0
"20061809",2006,1809,78,2,14,2,0,0,0
"20061810",2006,1810,21,2,15,1,1,0,1
"20061811",2006,1811,51,1,12,1,12,0,0
"20061812",2006,1812,36,2,17,3,12,1,0
"20061813",2006,1813,35,2,12,1,12,0,1
"20061814",2006,1814,34,2,16,3,12,1,0
"20061815",2006,1815,46,2,18,4,12,0,0
"20061816",2006,1816,68,1,6,0,0,0,0
"20061817",2006,1817,27,2,12,1,0,0,0
"20061818",2006,1818,27,2,14,1,12,1,1
"20061819",2006,1819,79,1,11,1,0,2,0
"20061820",2006,1820,64,2,12,1,0,0,1
"20061821",2006,1821,22,1,15,1,13,0,0
"20061822",2006,1822,39,2,14,1,12,1,5
"20061823",2006,1823,44,1,14,2,12,1,0
"20061824",2006,1824,52,1,16,3,12,0,0
"20061825",2006,1825,25,2,17,3,9,0,0
"20061826",2006,1826,25,2,18,4,10,0,1
"20061827",2006,1827,33,2,14,1,0,0,0
"20061828",2006,1828,42,1,9,1,10,2,4
"20061829",2006,1829,52,2,13,1,0,0,0
"20061830",2006,1830,75,2,14,2,0,0,0
"20061831",2006,1831,32,2,13,1,0,0,5
"20061832",2006,1832,80,2,12,1,0,1,0
"20061833",2006,1833,25,1,15,1,9,0,0
"20061834",2006,1834,24,2,12,1,0,0,0
"20061835",2006,1835,49,1,16,3,0,0,1
"20061836",2006,1836,35,1,15,2,12,1,1
"20061837",2006,1837,43,2,14,2,12,0,1
"20061838",2006,1838,42,2,16,3,98,8,0
"20061839",2006,1839,36,2,18,4,12,0,0
"20061840",2006,1840,35,1,12,1,12,0,0
"20061841",2006,1841,76,2,13,2,0,0,1
"20061842",2006,1842,32,1,16,3,12,0,0
"20061843",2006,1843,52,1,13,1,0,0,4
"20061844",2006,1844,60,2,12,1,0,1,0
"20061845",2006,1845,44,2,99,2,0,0,0
"20061846",2006,1846,43,2,12,1,12,1,0
"20061847",2006,1847,74,2,12,1,0,0,0
"20061848",2006,1848,49,2,18,4,12,1,1
"20061849",2006,1849,62,1,16,3,12,1,0
"20061850",2006,1850,28,1,14,2,0,0,0
"20061851",2006,1851,79,2,10,1,0,0,0
"20061852",2006,1852,42,1,13,1,12,0,0
"20061853",2006,1853,34,2,12,1,10,2,5
"20061854",2006,1854,69,1,12,1,7,2,3
"20061855",2006,1855,22,2,12,1,9,0,1
"20061856",2006,1856,82,1,10,0,0,0,0
"20061857",2006,1857,32,1,13,1,12,0,4
"20061858",2006,1858,47,2,12,1,12,0,0
"20061859",2006,1859,30,1,13,1,11,0,0
"20061860",2006,1860,63,1,12,1,5,2,0
"20061861",2006,1861,20,1,12,1,0,0,0
"20061862",2006,1862,55,2,15,1,12,2,0
"20061863",2006,1863,33,2,12,1,0,0,0
"20061864",2006,1864,72,1,12,1,0,0,0
"20061865",2006,1865,41,2,16,3,3,0,0
"20061866",2006,1866,60,1,16,3,12,0,2
"20061867",2006,1867,53,1,12,1,11,0,0
"20061868",2006,1868,27,1,13,1,12,1,0
"20061869",2006,1869,69,2,14,1,0,1,0
"20061870",2006,1870,80,2,12,1,0,1,0
"20061871",2006,1871,77,2,17,4,10,0,0
"20061872",2006,1872,85,2,10,0,0,1,2
"20061873",2006,1873,77,2,15,2,0,1,2
"20061874",2006,1874,50,1,12,1,12,0,0
"20061875",2006,1875,24,1,16,3,12,1,2
"20061876",2006,1876,18,2,11,0,2,0,1
"20061877",2006,1877,31,2,12,1,12,0,0
"20061878",2006,1878,81,2,8,0,0,0,0
"20061879",2006,1879,86,2,12,1,0,0,0
"20061880",2006,1880,41,2,12,1,12,1,0
"20061881",2006,1881,78,2,12,1,0,1,0
"20061882",2006,1882,67,1,12,1,0,0,0
"20061883",2006,1883,56,2,14,2,12,0,0
"20061884",2006,1884,60,1,17,3,12,0,0
"20061885",2006,1885,75,1,7,0,0,2,0
"20061886",2006,1886,45,1,12,1,12,0,0
"20061887",2006,1887,67,2,12,1,0,1,0
"20061888",2006,1888,70,1,12,1,6,0,0
"20061889",2006,1889,62,2,12,1,10,0,0
"20061890",2006,1890,84,1,11,0,0,1,5
"20061891",2006,1891,39,2,19,4,12,0,1
"20061892",2006,1892,45,1,12,1,12,0,0
"20061893",2006,1893,57,2,12,1,11,0,0
"20061894",2006,1894,63,2,17,4,13,0,0
"20061895",2006,1895,66,2,12,1,0,0,0
"20061896",2006,1896,78,2,9,0,0,0,0
"20061897",2006,1897,28,1,14,2,11,1,0
"20061898",2006,1898,50,1,15,1,0,0,4
"20061899",2006,1899,55,2,10,0,8,0,0
"20061900",2006,1900,27,1,16,3,0,0,0
"20061901",2006,1901,81,1,19,4,0,0,1
"20061902",2006,1902,61,2,16,3,12,0,0
"20061903",2006,1903,77,1,12,1,13,1,1
"20061904",2006,1904,85,1,12,1,0,0,0
"20061905",2006,1905,39,1,12,1,12,2,0
"20061906",2006,1906,30,2,11,1,0,0,0
"20061907",2006,1907,36,2,16,3,10,0,0
"20061908",2006,1908,50,1,17,3,9,0,0
"20061909",2006,1909,22,1,13,1,10,0,0
"20061910",2006,1910,78,2,11,0,0,0,0
"20061911",2006,1911,84,1,12,1,0,1,1
"20061912",2006,1912,78,1,12,1,0,0,0
"20061913",2006,1913,25,2,14,1,12,0,2
"20061914",2006,1914,50,1,20,3,1,1,0
"20061915",2006,1915,20,2,14,1,0,2,0
"20061916",2006,1916,34,1,5,0,9,0,0
"20061917",2006,1917,46,1,12,1,11,0,0
"20061918",2006,1918,72,2,8,0,0,0,0
"20061919",2006,1919,99,2,12,1,0,0,0
"20061920",2006,1920,69,2,12,1,0,0,0
"20061921",2006,1921,24,2,12,0,0,0,0
"20061922",2006,1922,38,2,14,2,0,1,1
"20061923",2006,1923,65,1,20,4,12,0,0
"20061924",2006,1924,73,2,10,0,0,1,0
"20061925",2006,1925,54,1,19,4,12,0,0
"20061926",2006,1926,50,1,12,1,12,0,0
"20061927",2006,1927,42,2,14,1,13,1,0
"20061928",2006,1928,69,1,16,3,12,0,0
"20061929",2006,1929,26,2,12,0,0,0,0
"20061930",2006,1930,66,2,16,3,0,2,1
"20061931",2006,1931,31,2,16,3,10,1,1
"20061932",2006,1932,30,1,12,1,9,2,0
"20061933",2006,1933,58,2,12,1,12,0,0
"20061934",2006,1934,41,1,6,0,12,0,1
"20061935",2006,1935,43,1,12,1,12,2,2
"20061936",2006,1936,53,1,10,0,12,0,0
"20061937",2006,1937,31,1,6,0,11,2,0
"20061938",2006,1938,51,2,14,2,12,1,1
"20061939",2006,1939,51,2,14,1,13,0,0
"20061940",2006,1940,28,1,11,0,10,0,5
"20061941",2006,1941,55,1,18,3,12,0,0
"20061942",2006,1942,54,1,19,4,12,1,0
"20061943",2006,1943,23,1,13,1,10,1,2
"20061944",2006,1944,48,1,12,1,99,0,0
"20061945",2006,1945,67,2,15,3,0,0,1
"20061946",2006,1946,43,1,12,1,10,2,0
"20061947",2006,1947,64,2,14,2,0,0,0
"20061948",2006,1948,36,2,12,1,0,1,2
"20061949",2006,1949,27,2,11,0,9,1,1
"20061950",2006,1950,63,2,12,1,0,0,0
"20061951",2006,1951,75,1,12,1,0,2,0
"20061952",2006,1952,27,2,12,1,0,1,2
"20061953",2006,1953,67,1,16,3,0,0,0
"20061954",2006,1954,24,1,12,1,10,0,0
"20061955",2006,1955,75,1,18,1,0,1,1
"20061956",2006,1956,31,1,16,3,12,1,0
"20061957",2006,1957,22,2,12,1,12,0,2
"20061958",2006,1958,64,2,7,0,0,0,0
"20061959",2006,1959,48,2,12,1,9,0,0
"20061960",2006,1960,28,2,12,1,12,0,0
"20061961",2006,1961,65,2,12,1,11,1,1
"20061962",2006,1962,39,1,14,2,13,0,1
"20061963",2006,1963,19,2,13,1,8,0,1
"20061964",2006,1964,47,1,16,3,12,0,0
"20061965",2006,1965,27,2,12,1,13,0,0
"20061966",2006,1966,47,2,12,1,0,1,1
"20061967",2006,1967,64,2,13,1,12,0,0
"20061968",2006,1968,51,1,14,2,12,1,0
"20061969",2006,1969,29,2,16,3,13,1,0
"20061970",2006,1970,43,2,16,3,12,1,0
"20061971",2006,1971,19,1,12,1,2,1,1
"20061972",2006,1972,28,2,16,2,13,1,0
"20061973",2006,1973,49,2,13,1,13,0,0
"20061974",2006,1974,42,2,11,1,12,0,0
"20061975",2006,1975,48,2,14,1,10,1,0
"20061976",2006,1976,65,2,9,0,0,1,1
"20061977",2006,1977,24,2,12,1,9,1,0
"20061978",2006,1978,21,1,9,1,0,0,0
"20061979",2006,1979,46,2,20,4,12,1,0
"20061980",2006,1980,28,1,14,2,12,0,0
"20061981",2006,1981,27,1,11,1,11,2,5
"20061982",2006,1982,33,1,12,1,12,0,0
"20061983",2006,1983,58,1,16,2,12,1,1
"20061984",2006,1984,44,1,13,1,12,1,3
"20061985",2006,1985,47,2,14,2,12,1,0
"20061986",2006,1986,57,2,12,1,12,1,0
"20061987",2006,1987,40,2,18,4,12,0,0
"20061988",2006,1988,57,1,12,1,12,2,3
"20061989",2006,1989,72,1,20,4,7,2,0
"20061990",2006,1990,52,2,12,1,0,0,2
"20061991",2006,1991,33,2,15,2,12,2,0
"20061992",2006,1992,41,2,12,1,3,1,0
"20061993",2006,1993,35,1,12,1,12,0,0
"20061994",2006,1994,58,1,12,1,0,0,0
"20061995",2006,1995,58,1,13,1,12,0,0
"20061996",2006,1996,42,1,12,1,12,2,0
"20061997",2006,1997,52,2,16,3,12,0,0
"20061998",2006,1998,57,1,17,4,5,1,2
"20061999",2006,1999,48,1,12,1,12,0,1
"20062000",2006,2000,79,2,14,1,0,0,0
"20062001",2006,2001,37,1,20,4,12,0,0
"20062002",2006,2002,38,2,13,1,12,1,1
"20062003",2006,2003,23,2,12,1,10,0,0
"20062004",2006,2004,37,2,15,2,12,0,1
"20062005",2006,2005,79,1,16,3,0,2,0
"20062006",2006,2006,76,1,16,3,0,0,0
"20062007",2006,2007,48,1,12,1,12,1,0
"20062008",2006,2008,52,2,20,4,12,1,0
"20062009",2006,2009,62,1,20,4,12,0,0
"20062010",2006,2010,75,1,19,4,10,1,1
"20062011",2006,2011,58,1,12,1,12,0,3
"20062012",2006,2012,46,2,16,4,12,0,1
"20062013",2006,2013,72,1,8,0,0,1,0
"20062014",2006,2014,73,2,12,1,0,1,0
"20062015",2006,2015,85,2,20,4,0,0,0
"20062016",2006,2016,58,1,12,1,0,0,0
"20062017",2006,2017,22,2,12,1,12,0,0
"20062018",2006,2018,43,2,12,1,12,0,1
"20062019",2006,2019,67,2,16,3,0,0,0
"20062020",2006,2020,32,2,16,3,12,0,0
"20062021",2006,2021,64,2,12,1,0,1,0
"20062022",2006,2022,31,1,12,1,12,0,0
"20062023",2006,2023,89,2,8,0,0,0,0
"20062024",2006,2024,47,1,12,1,0,0,0
"20062025",2006,2025,26,2,15,1,12,1,1
"20062026",2006,2026,46,1,11,0,11,0,0
"20062027",2006,2027,76,2,8,0,0,0,0
"20062028",2006,2028,40,1,15,1,12,1,4
"20062029",2006,2029,39,2,14,2,0,1,1
"20062030",2006,2030,36,1,10,1,12,0,0
"20062031",2006,2031,49,2,0,0,11,0,0
"20062032",2006,2032,65,2,12,1,6,0,0
"20062033",2006,2033,27,1,12,1,0,1,0
"20062034",2006,2034,52,1,12,1,0,2,0
"20062035",2006,2035,23,2,10,0,98,1,0
"20062036",2006,2036,22,2,12,1,7,0,0
"20062037",2006,2037,31,2,16,4,9,0,0
"20062038",2006,2038,41,1,8,0,0,0,0
"20062039",2006,2039,26,2,9,0,0,0,0
"20062040",2006,2040,44,1,11,0,0,1,0
"20062041",2006,2041,71,1,14,1,0,0,0
"20062042",2006,2042,81,2,8,0,0,0,1
"20062043",2006,2043,60,2,17,4,1,0,0
"20062044",2006,2044,51,1,2,0,12,0,0
"20062045",2006,2045,28,1,10,0,9,0,1
"20062046",2006,2046,41,2,14,2,12,0,1
"20062047",2006,2047,29,1,13,1,13,0,0
"20062048",2006,2048,34,2,20,4,12,1,1
"20062049",2006,2049,89,2,10,1,0,1,0
"20062050",2006,2050,47,1,14,1,12,2,0
"20062051",2006,2051,30,1,18,4,12,1,0
"20062052",2006,2052,36,1,16,3,12,0,0
"20062053",2006,2053,27,1,16,3,12,0,0
"20062054",2006,2054,24,1,14,2,12,1,0
"20062055",2006,2055,31,1,18,4,12,1,0
"20062056",2006,2056,19,1,13,1,3,0,0
"20062057",2006,2057,22,2,15,1,5,0,0
"20062058",2006,2058,69,2,12,1,0,0,1
"20062059",2006,2059,34,1,16,3,12,1,0
"20062060",2006,2060,51,2,17,3,12,0,0
"20062061",2006,2061,46,2,16,3,0,1,1
"20062062",2006,2062,48,1,12,1,13,1,0
"20062063",2006,2063,60,2,14,1,0,1,1
"20062064",2006,2064,48,1,18,3,12,0,0
"20062065",2006,2065,57,1,17,4,13,0,1
"20062066",2006,2066,60,2,13,1,12,1,0
"20062067",2006,2067,53,2,13,1,12,1,0
"20062068",2006,2068,52,2,14,1,12,0,0
"20062069",2006,2069,27,2,12,1,9,0,0
"20062070",2006,2070,49,2,12,1,9,0,0
"20062071",2006,2071,24,1,13,1,12,1,1
"20062072",2006,2072,37,2,17,3,12,1,2
"20062073",2006,2073,40,2,16,3,12,0,0
"20062074",2006,2074,36,1,20,4,12,0,0
"20062075",2006,2075,32,2,14,1,10,0,0
"20062076",2006,2076,44,2,16,3,12,0,0
"20062077",2006,2077,68,1,16,3,12,1,0
"20062078",2006,2078,72,2,12,1,0,0,0
"20062079",2006,2079,34,2,12,1,12,0,0
"20062080",2006,2080,35,1,16,3,12,1,0
"20062081",2006,2081,31,2,16,3,12,1,0
"20062082",2006,2082,47,2,15,2,12,0,0
"20062083",2006,2083,79,1,13,1,0,0,0
"20062084",2006,2084,35,2,12,1,0,1,0
"20062085",2006,2085,51,2,12,1,9,1,0
"20062086",2006,2086,72,1,13,1,0,1,0
"20062087",2006,2087,87,1,15,1,0,0,0
"20062088",2006,2088,51,1,12,1,13,0,0
"20062089",2006,2089,27,2,17,3,12,1,1
"20062090",2006,2090,47,2,12,1,10,0,0
"20062091",2006,2091,31,2,12,1,10,1,3
"20062092",2006,2092,47,1,13,1,12,0,0
"20062093",2006,2093,36,1,14,1,12,0,0
"20062094",2006,2094,35,2,12,1,11,1,1
"20062095",2006,2095,45,2,16,3,8,1,0
"20062096",2006,2096,45,2,17,3,12,1,1
"20062097",2006,2097,32,1,16,3,12,1,1
"20062098",2006,2098,45,1,17,3,12,0,1
"20062099",2006,2099,54,2,15,1,12,1,0
"20062100",2006,2100,50,2,12,1,0,0,0
"20062101",2006,2101,64,1,14,1,2,2,4
"20062102",2006,2102,28,1,12,1,11,1,1
"20062103",2006,2103,25,1,13,1,12,1,1
"20062104",2006,2104,36,2,20,4,12,1,0
"20062105",2006,2105,74,2,12,1,0,2,2
"20062106",2006,2106,54,1,12,1,12,1,0
"20062107",2006,2107,69,1,19,4,13,0,1
"20062108",2006,2108,59,2,16,3,12,0,1
"20062109",2006,2109,27,2,12,1,10,1,1
"20062110",2006,2110,39,2,20,4,12,1,1
"20062111",2006,2111,28,1,16,3,12,0,1
"20062112",2006,2112,26,2,13,1,0,0,0
"20062113",2006,2113,73,2,12,1,0,0,0
"20062114",2006,2114,82,2,8,0,0,1,1
"20062115",2006,2115,32,2,16,2,0,0,0
"20062116",2006,2116,43,2,16,1,12,0,4
"20062117",2006,2117,54,2,13,1,0,1,1
"20062118",2006,2118,20,2,13,1,0,0,0
"20062119",2006,2119,83,2,16,3,0,1,8
"20062120",2006,2120,60,2,12,1,9,1,0
"20062121",2006,2121,47,1,12,1,12,1,0
"20062122",2006,2122,47,1,12,1,12,0,5
"20062123",2006,2123,49,1,13,1,99,0,0
"20062124",2006,2124,47,1,16,3,12,1,0
"20062125",2006,2125,45,1,16,3,12,1,0
"20062126",2006,2126,59,2,14,1,13,1,1
"20062127",2006,2127,71,2,12,1,0,0,1
"20062128",2006,2128,78,1,12,1,3,1,4
"20062129",2006,2129,75,1,10,1,4,1,0
"20062130",2006,2130,33,1,18,4,12,1,0
"20062131",2006,2131,38,1,18,4,12,1,0
"20062132",2006,2132,37,1,16,3,12,1,1
"20062133",2006,2133,34,1,13,1,11,0,0
"20062134",2006,2134,49,2,18,4,12,0,0
"20062135",2006,2135,56,2,19,4,8,1,0
"20062136",2006,2136,32,1,14,1,12,1,0
"20062137",2006,2137,72,1,16,3,0,1,2
"20062138",2006,2138,30,1,14,2,10,1,0
"20062139",2006,2139,30,2,16,3,12,0,1
"20062140",2006,2140,23,1,16,3,0,1,0
"20062141",2006,2141,36,1,13,1,12,0,0
"20062142",2006,2142,27,2,15,1,0,0,0
"20062143",2006,2143,56,1,12,1,10,1,0
"20062144",2006,2144,39,2,6,0,10,0,0
"20062145",2006,2145,46,2,15,2,12,0,0
"20062146",2006,2146,55,1,12,1,11,1,0
"20062147",2006,2147,30,1,16,3,12,0,1
"20062148",2006,2148,66,1,11,0,0,0,1
"20062149",2006,2149,19,2,12,1,0,0,0
"20062150",2006,2150,40,1,16,1,12,0,0
"20062151",2006,2151,40,2,12,1,11,0,0
"20062152",2006,2152,38,2,14,2,6,0,0
"20062153",2006,2153,65,2,13,1,13,1,1
"20062154",2006,2154,43,2,16,3,12,0,2
"20062155",2006,2155,33,2,16,3,0,0,0
"20062156",2006,2156,72,2,13,1,0,2,0
"20062157",2006,2157,22,1,12,1,9,2,0
"20062158",2006,2158,57,2,12,1,0,1,4
"20062159",2006,2159,32,1,14,2,12,1,0
"20062160",2006,2160,55,2,11,1,7,1,4
"20062161",2006,2161,52,2,18,4,12,1,0
"20062162",2006,2162,71,2,10,0,12,2,0
"20062163",2006,2163,67,2,18,4,0,0,0
"20062164",2006,2164,57,2,16,3,12,0,0
"20062165",2006,2165,76,2,13,1,0,0,1
"20062166",2006,2166,30,2,16,3,12,2,1
"20062167",2006,2167,76,2,11,0,99,0,0
"20062168",2006,2168,33,2,16,3,11,0,0
"20062169",2006,2169,47,2,16,1,11,1,1
"20062170",2006,2170,65,2,16,3,13,0,0
"20062171",2006,2171,54,2,12,1,0,0,0
"20062172",2006,2172,23,1,13,1,0,1,1
"20062173",2006,2173,51,1,19,4,12,0,0
"20062174",2006,2174,23,2,15,1,11,1,0
"20062175",2006,2175,27,1,13,1,12,0,1
"20062176",2006,2176,22,1,15,1,0,1,2
"20062177",2006,2177,52,1,10,0,0,1,0
"20062178",2006,2178,61,2,18,3,12,1,0
"20062179",2006,2179,54,2,14,2,12,8,0
"20062180",2006,2180,29,2,13,1,13,0,0
"20062181",2006,2181,28,1,13,1,12,1,2
"20062182",2006,2182,30,2,14,2,11,0,0
"20062183",2006,2183,38,1,8,0,0,0,0
"20062184",2006,2184,36,1,13,1,12,2,4
"20062185",2006,2185,57,2,12,1,9,0,0
"20062186",2006,2186,50,2,17,3,5,0,0
"20062187",2006,2187,26,1,18,3,12,0,0
"20062188",2006,2188,24,2,16,3,0,0,0
"20062189",2006,2189,63,1,20,4,2,0,0
"20062190",2006,2190,54,2,18,4,12,1,1
"20062191",2006,2191,55,2,14,2,10,1,1
"20062192",2006,2192,52,2,12,1,13,1,1
"20062193",2006,2193,36,2,14,2,12,1,1
"20062194",2006,2194,19,2,10,0,98,0,0
"20062195",2006,2195,48,1,16,3,12,0,0
"20062196",2006,2196,44,1,16,3,12,0,4
"20062197",2006,2197,26,1,14,2,0,0,0
"20062198",2006,2198,55,1,16,4,12,1,3
"20062199",2006,2199,50,2,20,4,12,1,1
"20062200",2006,2200,23,1,16,1,4,0,0
"20062201",2006,2201,53,1,13,1,10,0,0
"20062202",2006,2202,53,2,12,1,0,1,1
"20062203",2006,2203,18,2,11,0,0,1,0
"20062204",2006,2204,50,1,12,1,2,1,0
"20062205",2006,2205,27,2,18,4,12,1,0
"20062206",2006,2206,21,1,12,1,0,1,1
"20062207",2006,2207,43,1,12,1,12,1,0
"20062208",2006,2208,54,2,16,4,12,8,1
"20062209",2006,2209,85,2,14,2,0,0,0
"20062210",2006,2210,44,1,16,3,12,1,1
"20062211",2006,2211,44,2,12,1,11,0,1
"20062212",2006,2212,54,1,16,3,9,0,0
"20062213",2006,2213,60,2,18,4,13,1,0
"20062214",2006,2214,40,1,12,1,13,0,0
"20062215",2006,2215,59,2,12,1,12,1,0
"20062216",2006,2216,36,1,14,2,12,0,0
"20062217",2006,2217,41,1,12,1,12,2,0
"20062218",2006,2218,33,1,10,1,12,0,2
"20062219",2006,2219,35,1,16,3,12,0,0
"20062220",2006,2220,49,2,12,1,13,0,0
"20062221",2006,2221,20,1,12,1,9,1,1
"20062222",2006,2222,56,1,12,1,12,0,0
"20062223",2006,2223,47,2,12,1,11,1,0
"20062224",2006,2224,30,1,12,1,11,0,0
